Employee_ID,Gender_Male,Age_At_Hire,Has_Family_Responsibility,Level_Code,Classification_Code,Position_Code,Department_Code,Management_Area_Code,Education_Level_Ordinal,Position_Hierarchy_Level,Is_Gas_Station_Role,Is_Technical_Role,Is_Sales_Role,Is_Driver_Role,Base_Salary,Hourly_Rate,Salary_Growth_Percent,Salary_Level,Is_Fixed_Employee,Is_Variable_Employee,Shift_Code,Schedule_Code,Is_In_Person_Work,Is_Remote_Work,Is_Hybrid_Work,Uses_Timecard,On_Payroll,SS_Deduction,Eligible_For_Incentive,Eligible_For_Subsidy,Subject_To_Evaluation,Tenure_Days,Hire_Month,Hire_Year,Hire_Quarter,Hire_Day_Of_Week,Days_Since_Last_Raise,Non_Termination_Actions_Count,Promotion_Count,Transfer_Count,Salary_Adjustment_Count,Disciplinary_Action_Count,Absence_Count,Total_Absence_Days,Awards_Count,Salary_Deduction_Percentage,Total_Overtime_Hours,Total_Overtime_Earnings,Works_Overtime,Promotion_Rate_Per_Year,Absence_Days_Per_Year,Awards_Rate_Per_Year,Has_Supervisor,Supervisor_ID,Direct_Reports_Count,High_Absence_Flag,Career_Stagnation_Flag,Long_Time_No_Raise_Flag,Below_Market_Salary_Flag,High_Deduction_Flag,Has_Left
EMP3205,1,35,0,2,141,70,116,0,0,1,0,0,0,1,22000.00,115.40,0.00,1,1,0,1,1,1,0,0,0,1,0,1,0,0,5225,4,2011,2,6,NULL,0,0,0,0,0,0,0,0,19.8255039609767,0.00,0.00,0,0,0,0,1,790,0,0,0,1,0,0,0
EMP3216,1,21,0,2,31,999,31,0,0,0,0,0,0,0,12500.00,65.5686,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1452,6,2011,2,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,6863,0,0,0,1,0,0,1
EMP3217,1,41,0,2,141,70,116,0,0,1,0,0,0,1,22000.00,115.40,0.00,1,1,0,1,1,1,0,0,0,1,0,1,0,0,5119,7,2011,3,7,NULL,0,0,0,0,0,0,0,0,17.6607957897347,0.00,0.00,0,0,0,0,1,790,0,0,0,1,0,0,0
EMP3226,1,24,0,2,19,999,19,0,0,0,0,1,1,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3201,9,2011,3,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP3231,1,30,0,2,9,999,9,0,0,0,0,1,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3156,3,2012,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,9176,0,0,0,1,0,0,1
EMP4569,1,21,0,2,19,999,19,0,0,0,0,1,1,0,18112.50,95.0089,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1621,11,2011,4,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP4574,0,21,0,2,9,999,5,0,0,0,0,1,0,0,30000.00,157.3647,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3131,11,2011,4,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,5219,0,0,0,1,0,0,1
EMP4577,1,21,0,2,16,999,16,0,0,0,1,0,0,0,11292.00,59.2321,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1248,11,2011,4,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4578,1,21,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1295,11,2011,4,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4579,1,24,0,6,506,221,4,12,0,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,4988,11,2011,4,5,528,1,0,0,1,0,1,18,0,6.29393636296997,0.00,0.00,0,0,0,0,1,9177,0,0,0,0,0,0,0
EMP4585,1,36,0,2,19,999,19,0,0,0,0,1,1,0,20000.00,104.9098,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2808,12,2011,4,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP4587,1,25,1,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1811,12,2011,4,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4588,1,36,0,2,19,197,19,0,0,0,0,0,0,0,33500.00,175.7239,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4153,12,2011,4,2,NULL,0,0,0,0,0,0,0,0,11.1416383311635,0.00,0.00,0,0,0,0,1,8622,0,0,0,1,0,0,1
EMP4590,1,19,0,6,506,221,4,12,4,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,4979,12,2011,4,7,528,1,0,0,1,0,0,0,0,4.99014034594253,0.00,0.00,0,0,0,0,1,10666,0,0,0,0,0,0,0
EMP4591,1,21,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1769,12,2011,4,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4593,1,21,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1793,12,2011,4,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4598,1,29,1,6,506,221,4,12,2,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,4980,12,2011,4,6,528,1,0,0,1,0,0,0,0,6.54996560052642,0.00,0.00,0,0,0,0,1,9177,0,0,0,0,0,0,0
EMP4600,1,36,0,6,506,158,4,12,0,4,1,0,0,0,30800.00,161.5611,28.33,1004,0,1,4,3,1,0,0,0,1,0,0,0,1,4960,12,2011,4,5,808,1,0,0,1,0,0,0,0,8.40536111311499,0.00,0.00,0,0,0,0,1,9170,0,0,0,0,0,0,0
EMP4601,1,21,0,2,16,999,16,0,0,0,1,0,0,0,14546.35,76.3027,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1986,12,2011,4,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4602,1,21,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1316,12,2011,4,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4604,1,42,0,2,141,70,116,0,0,1,0,0,0,1,22000.00,115.40,0.00,1,1,0,1,1,1,0,0,0,1,0,1,0,0,4950,1,2012,1,1,NULL,0,0,0,0,0,0,0,0,19.6597307259536,0.00,0.00,0,0,0,0,1,790,0,0,0,1,0,0,0
EMP4605,1,22,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1782,1,2012,1,1,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4606,1,22,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2465,1,2012,1,1,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4608,1,40,0,4,516,77,129,28,0,0,0,1,0,0,24990.00,131.0848,3.47,1000,0,1,3,4,1,0,0,0,1,0,0,0,1,4941,1,2012,1,3,528,1,0,0,1,0,1,18,0,5.866165693157,0.00,0.00,0,0,0,0,1,8741,0,0,0,0,0,0,0
EMP4611,1,22,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1905,1,2012,1,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4613,1,36,0,6,506,148,4,12,4,4,1,0,0,0,27500.00,144.2509,10.00,1005,0,1,4,3,1,0,0,0,1,0,0,0,1,4949,1,2012,1,2,NULL,0,0,0,0,0,2,25,0,5.53542509732125,0.00,0.00,0,0,0,0,1,8068,0,0,0,0,0,0,0
EMP4615,1,42,0,6,506,221,4,12,4,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,4950,1,2012,1,1,528,1,0,0,1,0,0,0,0,14.6186292174262,0.00,0.00,0,0,0,0,1,8068,0,0,0,0,0,0,0
EMP4630,1,25,1,2,14,999,14,0,0,0,0,0,0,0,30000.00,157.3647,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3382,1,2012,1,1,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,138,0,0,0,1,0,0,1
EMP4636,1,22,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1858,1,2012,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4643,0,22,0,2,19,999,19,0,0,0,0,1,1,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2734,1,2012,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP4645,0,31,1,2,3,999,12,0,0,0,0,0,0,0,22050.00,115.663,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1307,1,2012,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,8139,0,0,0,1,0,0,1
EMP4652,1,22,0,2,16,999,16,0,0,0,1,0,0,0,17000.00,89.1733,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2441,2,2012,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4653,1,39,0,6,506,76,4,12,4,0,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,4917,2,2012,1,6,528,1,0,0,1,0,1,18,0,17.2694206554368,0.00,0.00,0,0,0,0,1,9170,0,0,0,0,0,0,0
EMP4655,1,22,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2589,2,2012,1,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4660,1,22,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2314,2,2012,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4664,1,22,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1672,2,2012,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4665,0,22,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1338,2,2012,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4668,1,22,0,2,16,999,16,0,0,0,1,0,0,0,14546.35,76.3027,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2037,2,2012,1,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4673,1,48,0,2,19,202,19,0,0,0,0,1,0,1,21000.00,110.1553,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3941,2,2012,1,4,NULL,0,0,0,0,0,0,0,0,19.0807658750391,0.00,0.00,0,0,0,0,1,8741,0,0,0,1,0,0,1
EMP4679,1,22,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1262,2,2012,1,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4683,1,42,0,6,506,221,4,12,0,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,4900,2,2012,1,2,528,1,0,0,1,0,0,0,0,4.96948912362442,0.00,0.00,0,0,0,0,1,956,0,0,0,0,0,0,0
EMP4684,1,22,0,2,16,999,16,0,0,0,1,0,0,0,20000.00,104.9098,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2200,2,2012,1,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4685,1,22,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3402,2,2012,1,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4686,1,33,0,2,16,148,16,0,0,4,1,0,0,0,28000.00,146.8737,12.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4107,2,2012,1,4,17,1,0,0,1,0,0,0,0,3.11750982426217,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP4687,1,24,0,6,506,221,4,12,0,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,4898,2,2012,1,4,528,1,0,0,1,0,0,0,0,5.71158502914595,0.00,0.00,0,0,0,0,1,8068,0,0,0,0,0,0,0
EMP4688,1,22,0,2,16,999,16,0,0,0,1,0,0,0,14546.35,76.3027,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1978,2,2012,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4696,1,22,0,2,19,999,19,0,0,0,0,1,1,0,20000.00,104.9098,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1689,2,2012,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP4705,1,22,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1453,3,2012,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4706,1,22,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2230,3,2012,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4710,1,22,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1561,3,2012,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4726,1,22,0,2,16,999,16,0,0,0,1,0,0,0,130000.00,681.9136,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2302,3,2012,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4727,1,22,0,2,16,999,16,0,0,0,1,0,0,0,11292.00,59.2321,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1125,3,2012,1,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4729,0,22,0,2,16,999,16,0,0,0,1,0,0,0,14546.35,76.3027,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1984,3,2012,1,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4733,1,37,0,2,3,5,34,0,0,3,0,0,0,0,31000.00,162.6102,3.33,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4003,3,2012,1,4,-59,1,0,0,1,0,0,0,0,6.42541577359655,0.00,0.00,0,0,0,0,1,1874,0,0,0,0,0,0,1
EMP4741,1,19,0,5,509,257,150,14,0,2,1,1,0,0,42000.00,220.3105,20.00,1004,0,1,3,4,1,0,0,0,1,0,0,0,1,4875,3,2012,1,6,130,3,1,2,0,0,0,0,0,13.9108189582609,0.00,0.00,0,0,0,0,1,8187,0,0,0,0,0,0,0
EMP4742,0,34,1,6,476,145,40,0,6,4,0,0,0,0,105000.00,550.7763,5.00,1005,1,0,1,4,1,0,0,0,1,0,0,0,1,4865,3,2012,1,2,NULL,0,0,0,0,0,0,0,0,20.5389353669414,0.00,0.00,0,0,0,0,1,10434,0,0,0,0,0,0,0
EMP4744,1,40,1,2,19,999,19,0,0,0,0,1,1,0,18900.00,99.1397,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1827,3,2012,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP4745,1,22,0,2,16,999,16,0,0,0,1,0,0,0,6436.44,33.7623,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1231,3,2012,1,7,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4747,1,35,0,5,448,69,139,24,4,1,1,0,0,1,24990.00,131.0848,3.47,1004,0,1,3,4,1,0,0,0,1,0,0,0,1,4870,3,2012,1,4,528,1,0,0,1,0,0,0,0,20.5439581281736,0.00,0.00,0,0,0,0,1,7997,0,0,0,0,0,0,0
EMP4750,1,36,0,2,118,67,137,0,0,1,0,0,0,1,27500.00,144.2509,10.00,1,1,0,1,1,1,0,0,0,1,0,0,0,1,4553,3,2012,1,6,NULL,0,0,0,0,0,0,0,0,11.0108352220608,0.00,0.00,0,0,0,0,1,790,0,0,0,1,0,0,1
EMP4758,1,22,0,2,16,999,16,0,0,0,1,0,0,0,15750.00,82.6164,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1040,4,2012,2,1,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4762,0,22,0,2,18,999,18,0,0,0,0,0,0,0,37000.00,194.0831,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1605,4,2012,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,863,0,0,0,1,0,0,1
EMP4763,1,35,0,2,3,201,110,0,0,0,0,0,0,1,21000.00,110.1553,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3851,4,2012,2,2,NULL,0,0,0,0,0,0,0,0,15.8061776908875,0.00,0.00,0,0,0,0,1,5219,0,0,0,1,1,0,1
EMP4765,0,19,0,2,19,999,19,0,0,0,0,1,1,0,28500.00,149.4964,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3404,4,2012,2,2,NULL,0,0,0,0,0,0,0,0,0.500034248921159,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP4780,1,22,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2978,4,2012,2,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4783,1,22,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3344,4,2012,2,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4784,1,22,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1523,4,2012,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4786,1,22,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2121,4,2012,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4790,1,22,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1811,4,2012,2,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4791,1,35,0,6,506,148,4,12,4,4,1,0,0,0,27500.00,144.2509,10.00,1005,0,1,4,3,1,0,0,0,1,0,0,0,1,4842,4,2012,2,4,NULL,0,0,0,0,0,0,0,0,14.5319993832746,0.00,0.00,0,0,0,0,1,956,0,0,0,0,0,0,0
EMP4792,1,19,0,6,506,158,4,12,0,4,1,0,0,0,30800.00,161.5611,28.33,1004,0,1,4,3,1,0,0,0,1,0,0,0,1,4840,4,2012,2,6,808,2,0,0,2,0,0,0,0,5.60981554268923,0.00,0.00,0,0,0,0,1,9170,0,0,0,0,0,0,0
EMP4794,1,22,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2184,4,2012,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4795,1,22,0,6,506,158,4,12,4,4,1,0,0,0,30800.00,161.5611,28.33,1004,0,1,4,3,1,0,0,0,1,0,0,0,1,4840,4,2012,2,6,808,1,0,0,1,0,1,18,0,6.49555308987451,0.00,0.00,0,0,0,0,1,10666,0,0,0,0,0,0,0
EMP4814,1,41,1,2,39,999,39,0,0,0,0,0,0,0,350000.00,1835.9211,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1357,5,2012,2,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,6692,0,0,0,1,0,0,1
EMP4817,1,22,0,2,16,999,16,0,0,0,1,0,0,0,17000.00,89.1733,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2439,5,2012,2,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4825,1,42,0,2,141,70,116,0,0,1,0,0,0,1,22000.00,115.40,0.00,1,1,0,1,1,1,0,0,0,1,0,1,0,0,4823,5,2012,2,2,NULL,0,0,0,0,0,0,0,0,19.6803841092922,0.00,0.00,0,0,0,0,1,790,0,0,0,1,0,0,0
EMP4826,1,22,0,2,19,999,19,0,0,0,0,1,1,0,20000.00,104.9098,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1396,5,2012,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP4832,1,22,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2288,5,2012,2,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4836,1,22,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2939,5,2012,2,7,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4843,1,30,0,2,212,221,43,0,0,2,1,0,0,0,24990.00,131.0848,3.47,1,1,0,1,1,1,0,0,0,1,0,0,0,1,4443,5,2012,2,7,160,1,0,0,1,0,0,0,0,21.0834176260453,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP4846,1,22,0,2,16,999,16,0,0,0,1,0,0,0,15750.00,82.6164,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1112,5,2012,2,7,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4847,1,43,0,2,141,70,116,0,0,1,0,0,0,1,22000.00,115.40,0.00,1,1,0,1,1,1,0,0,0,1,0,1,0,0,4814,5,2012,2,4,NULL,0,0,0,0,0,0,0,0,18.5538401511291,0.00,0.00,0,0,0,0,1,790,0,0,0,1,0,0,0
EMP4849,0,22,0,6,506,148,4,12,4,4,1,0,0,0,27500.00,144.2509,10.00,1005,0,1,4,3,1,0,0,0,1,0,0,0,1,4798,6,2012,2,6,NULL,0,0,0,0,0,1,7,0,14.3706285406264,0.00,0.00,0,0,0,0,1,8068,0,0,0,0,0,0,0
EMP4851,1,22,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2257,6,2012,2,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4854,1,32,0,2,16,148,16,0,0,4,1,0,0,0,25000.00,131.1372,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3766,6,2012,2,6,NULL,0,0,0,0,0,0,0,0,5.32880864457092,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4857,1,22,0,2,16,999,16,0,0,0,1,0,0,0,20000.00,104.9098,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3203,6,2012,2,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4858,1,22,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1721,6,2012,2,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4859,1,22,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1521,6,2012,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4860,1,22,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1472,6,2012,2,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4862,1,22,0,2,16,999,16,0,0,0,1,0,0,0,14546.35,76.3027,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1907,6,2012,2,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP4863,1,33,0,4,520,201,38,0,0,0,0,0,0,1,24990.00,131.0848,3.47,1001,1,0,3,4,1,0,0,0,1,0,0,0,1,4793,6,2012,2,4,528,1,0,0,1,0,2,10.25,0,15.3261752212783,0.00,0.00,0,0,0,0,1,7418,0,0,0,0,0,0,0
